location,ts,rsrp_ovl,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,ul_olla,bsr,sr_count,ta,last_phr,pusch_invalid_harqs,pusch_invalid_csis,f0f1_invalid_harqs,f2f3f4_invalid_harqs,max_pdsch_distance,max_pusch_distance,avg_crc_delay,rep_key,protocol,direction,rep,sec
Location1,2026-08-03 17:45:26.772655,0,14.0,1.0,17.0,116000.0,100.0,0.0,0.0,0.0,200.0,-3.734,25.5,-10.8,1.0,25.0,32300000.0,756.0,44.0,5.0,37450.0,-4.99,700000.0,0.0,2.2900000000000005e-07,-10.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,6
Location1,2026-08-03 17:45:27.772687,0,14.0,1.0,17.0,115000.0,100.0,0.0,0.0,0.0,200.0,-3.634,24.6,-11.6,1.0,24.0,28400000.0,709.0,91.0,11.0,37173.0,-4.997,700000.0,0.0,2.3700000000000002e-07,-9.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,7
Location1,2026-08-03 17:45:28.772617,0,14.0,1.0,17.0,116000.0,100.0,0.0,0.0,0.0,200.0,-3.534,25.0,-11.4,1.0,25.0,30600000.0,730.0,70.0,8.0,37297.0,-4.99,700000.0,0.0,2.3000000000000002e-07,-11.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,8
Location1,2026-08-03 17:45:29.772681,0,14.0,1.0,18.0,120000.0,100.0,0.0,0.0,0.0,200.0,-3.434,25.2,-10.8,1.0,25.0,31200000.0,741.0,59.0,7.0,37274.0,-4.99,700000.0,0.0,2.3500000000000005e-07,-11.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,9
Location1,2026-08-03 17:45:30.772705,0,14.0,1.0,18.0,122000.0,100.0,0.0,0.0,0.0,200.0,-3.334,25.6,-10.5,1.0,25.0,32600000.0,763.0,37.0,4.0,37450.0,-4.963,700000.0,0.0,2.2400000000000002e-07,-11.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,10
Location1,2026-08-03 17:45:31.772646,0,14.0,1.0,18.0,119000.0,98.0,0.0,0.0,0.0,198.0,-3.235,25.7,-10.4,1.0,26.0,32700000.000000004,757.0,43.0,5.0,37459.0,-4.976,700000.0,0.0,2.3000000000000002e-07,-11.0,0.0,0.0,0.0,0.0,0.025,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,11
Location1,2026-08-03 17:45:32.772680,0,14.0,1.0,18.0,122000.0,100.0,0.0,0.0,0.0,200.0,-3.135,25.8,-10.4,1.0,26.0,33300000.0,768.0,32.0,4.0,37550.0,-4.962,700000.0,0.0,2.0700000000000001e-07,-11.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,12
Location1,2026-08-03 17:45:33.772618,0,14.0,1.0,18.0,122000.0,100.0,0.0,0.0,0.0,200.0,-3.035,26.1,-10.1,1.0,26.0,34900000.0,792.0,8.0,1.0,37550.0,-4.669,700000.0,0.0,2.1300000000000001e-07,-11.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,13
Location1,2026-08-03 17:45:34.772717,0,14.0,1.0,19.0,126000.0,100.0,0.0,0.0,0.0,200.0,-2.935,26.1,-9.9,1.0,26.0,35300000.0,795.0,5.0,0.0,37550.0,-4.536,700000.0,0.0,2.1800000000000002e-07,-10.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,14
Location1,2026-08-03 17:45:35.772708,0,14.0,1.0,18.0,118000.0,100.0,0.0,0.0,0.0,211.0,-2.875,24.9,-11.3,1.0,25.0,30100000.0,713.0,87.0,10.0,37287.0,-4.99,700000.0,0.0,2.44e-07,-10.0,0.0,2.0,0.0,0.0,0.013,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,15
Location1,2026-08-03 17:45:36.772665,0,14.0,1.0,19.0,128000.0,100.0,0.0,0.0,0.0,200.0,-2.775,25.5,-10.3,1.0,25.0,31200000.0,732.0,68.0,8.0,37439.0,-4.99,700000.0,0.0,2.68e-07,-12.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,16
Location1,2026-08-03 17:45:37.772740,0,14.0,1.0,19.0,119000.0,100.0,3.0,2.0,0.0,206.0,-2.972,24.8,-11.4,1.0,25.0,29600000.0,713.0,87.0,10.0,37253.0,-4.994,700000.0,0.0,2.75e-07,-12.0,0.0,0.0,0.0,0.0,0.011,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,17
Location1,2026-08-03 17:45:38.772652,0,14.0,1.0,17.0,27400.0,100.0,15.0,13.0,0.0,230.0,-3.997,25.2,-10.8,1.0,25.0,30600000.0,725.0,75.0,9.0,37389.0,-4.996,700000.0,0.0,2.49e-07,-11.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,18
Location1,2026-08-03 17:45:39.772702,0,14.0,1.0,16.0,25800.0,99.0,25.0,20.0,0.0,248.0,-3.997,24.7,-11.4,1.0,25.0,28500000.0,704.0,96.0,12.0,37212.0,-4.99,700000.0,0.0,2.3700000000000002e-07,-10.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,19
Location1,2026-08-03 17:45:40.772694,0,14.0,1.0,16.0,25800.0,100.0,22.0,18.0,0.0,244.0,-3.985,25.3,-10.7,1.0,25.0,31600000.0,742.0,58.0,7.0,37382.0,-4.996,700000.0,0.0,2.28e-07,-10.0,0.0,1.0,0.0,0.0,0.01,0.002,0.004,Location1|UDP|UL|3,UDP,UL,3,20
Location2,2026-08-03 17:51:41.773615,0,9.0,1.0,7.0,10100000.0,1132.0,68.0,5.0,732000.0,59037.0,-3.994,23.2,-15.1,1.0,22.0,320000.0,84.0,12.0,12.0,501.0,-4.999,384.0,23.0,3.0000000000000004e-07,-5.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|1,TCP,DL,1,5
Location2,2026-08-03 17:51:42.773561,0,9.0,1.0,7.0,10100000.0,1127.0,73.0,6.0,1020000.0,59046.0,-3.994,24.1,-14.1,1.0,23.0,346000.0,75.0,10.0,11.0,497.0,-4.999,384.0,27.0,2.84e-07,-7.0,0.0,0.0,0.0,0.0,0.001,0.035,0.004,Location2|TCP|DL|1,TCP,DL,1,6
Location2,2026-08-03 17:51:43.773627,0,9.0,1.0,7.0,10100000.0,1137.0,63.0,5.0,1400000.0,59046.0,-3.994,24.8,-12.8,1.0,24.0,349000.0,80.0,6.0,6.0,467.0,-4.973,276.0,38.0,2.900000000000001e-07,-5.0,0.0,0.0,0.0,0.0,0.001,0.025,0.004,Location2|TCP|DL|1,TCP,DL,1,7
Location2,2026-08-03 17:51:44.773686,0,9.0,1.0,7.0,9970000.0,1117.0,83.0,6.0,1860000.0,59046.0,-3.994,16.5,-19.3,1.0,15.0,317000.0,109.0,8.0,6.0,1393.0,-4.996,0.0,22.0,3.090000000000001e-07,-11.0,0.0,0.0,6.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|1,TCP,DL,1,8
Location2,2026-08-03 17:51:45.773632,0,9.0,1.0,7.0,10200000.0,1128.0,72.0,6.0,2400000.0,59037.0,-3.994,14.5,-19.8,1.0,13.0,306000.0,127.0,23.0,15.0,2582.0,-4.995,74.0,18.0,2.92e-07,-10.0,0.0,1.0,2.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|1,TCP,DL,1,9
Location2,2026-08-03 17:51:46.773647,0,9.0,1.0,8.0,11300000.0,1125.0,75.0,6.0,3060000.0,59046.0,-3.994,11.0,-21.7,1.0,8.0,357000.0,146.0,16.0,9.0,3916.0,-4.992,0.0,21.0,2.9300000000000004e-07,-5.0,0.0,1.0,1.0,0.0,0.001,0.079,0.004,Location2|TCP|DL|1,TCP,DL,1,10
Location2,2026-08-03 17:51:47.773583,0,10.0,1.0,9.0,12900000.0,1118.0,82.0,6.0,3850000.0,59046.0,-3.994,20.8,-17.4,1.0,17.0,382000.0,97.0,4.0,3.0,1002.0,-5.0,0.0,18.0,3.380000000000001e-07,-3.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|1,TCP,DL,1,11
Location2,2026-08-03 17:51:48.773631,0,9.0,1.0,8.0,11200000.0,1084.0,116.0,9.0,4280000.0,59046.0,-3.994,9.5,-23.6,1.0,7.0,386000.0,170.0,24.0,12.0,5538.0,-4.99,0.0,21.0,3.18e-07,-12.0,0.0,0.0,1.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|1,TCP,DL,1,12
Location2,2026-08-03 17:51:49.773545,0,9.0,1.0,7.0,9990000.0,1108.0,92.0,7.0,4710000.0,59037.0,-3.994,1.8,-24.2,1.0,5.0,289000.0,164.0,16.0,8.0,5513.0,-4.911,1630.0,12.0,3.06e-07,-15.0,0.0,1.0,0.0,0.0,0.001,0.092,0.004,Location2|TCP|DL|1,TCP,DL,1,13
Location2,2026-08-03 17:51:50.773612,0,9.0,1.0,7.0,10000000.0,1124.0,76.0,6.0,5010000.0,59046.0,-3.994,1.2,-24.3,1.0,4.0,384000.0,256.0,33.0,11.0,9836.0,-4.937,74.0,10.0,3.39e-07,-10.0,0.0,1.0,0.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|1,TCP,DL,1,14
Location2,2026-08-03 17:51:51.773647,0,9.0,1.0,7.0,10000000.0,1119.0,81.0,6.0,5480000.0,59046.0,-3.994,5.3,-23.0,1.0,7.0,295000.0,168.0,22.0,11.0,4455.0,-4.988,276.0,12.0,3.08e-07,-12.0,0.0,0.0,0.0,0.0,0.001,0.029,0.004,Location2|TCP|DL|1,TCP,DL,1,15
Location2,2026-08-03 17:51:52.773595,0,9.0,1.0,7.0,10000000.0,1113.0,87.0,7.0,6050000.0,59046.0,-3.994,5.0,-24.2,1.0,7.0,242000.0,158.0,28.0,15.0,5012.0,-4.971,535.0,17.0,3.0500000000000004e-07,-16.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|1,TCP,DL,1,16
Location2,2026-08-03 17:51:53.773656,0,9.0,1.0,7.0,9960000.0,1098.0,102.0,8.0,6120000.0,59037.0,-3.994,13.7,-20.1,1.0,13.0,212000.0,99.0,17.0,14.0,1774.0,-4.963,0.0,25.0,3.3600000000000004e-07,-16.0,0.0,0.0,0.0,0.0,0.001,0.035,0.004,Location2|TCP|DL|1,TCP,DL,1,17
Location2,2026-08-03 17:51:54.773582,0,9.0,1.0,7.0,10100000.0,1146.0,54.0,4.0,6070000.0,59046.0,-3.532,4.2,-23.6,1.0,5.0,218000.0,131.0,8.0,5.0,4175.0,-4.998,535.0,21.0,3.520000000000001e-07,-17.0,0.0,0.0,0.0,0.0,0.001,0.03,0.004,Location2|TCP|DL|1,TCP,DL,1,18
Location2,2026-08-03 17:51:55.773625,0,9.0,1.0,8.0,12200000.0,1195.0,5.0,0.0,6120000.0,59046.0,-2.583,-1.2,-25.1,1.0,4.0,284000.0,189.0,25.0,11.0,7700.0,-4.986,535.0,17.0,3.260000000000001e-07,-17.0,0.0,1.0,3.0,0.0,0.001,0.095,0.0040199999999999,Location2|TCP|DL|1,TCP,DL,1,19
Location2,2026-08-03 17:51:56.773696,0,10.0,1.0,12.0,16900000.0,1200.0,0.0,0.0,5860000.0,59046.0,-1.533,0.7,-24.9,1.0,5.0,260000.0,184.0,15.0,7.0,5451.0,-4.994,198.0,12.0,2.5000000000000004e-07,-16.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|1,TCP,DL,1,20
Location2,2026-08-03 17:52:10.959492,0,11.0,1.0,17.0,24200000.0,1161.0,4.0,0.0,130000.0,56885.0,-0.2601,19.1,-17.6,1.0,15.0,693000.0,128.0,28.0,17.0,3075.0,-4.996,1040.0,12.0,3.15e-07,-12.0,0.0,0.0,0.0,0.0,0.01,0.097,0.004,Location2|TCP|DL|2,TCP,DL,2,5
Location2,2026-08-03 17:52:11.965727,0,11.0,1.0,18.0,21500000.0,1008.0,9.0,0.0,0.0,48941.0,-0.1691,17.7,-18.4,1.0,13.0,571000.0,144.0,30.0,17.0,3884.0,-4.995,1450.0,15.0,3.13e-07,-8.0,0.0,0.0,0.0,0.0,0.037,0.097,0.00401,Location2|TCP|DL|2,TCP,DL,2,6
Location2,2026-08-03 17:52:12.971371,0,11.0,1.0,18.0,24400000.0,1147.0,7.0,0.0,91900.0,56331.0,0.1439,16.6,-19.9,1.0,11.0,595000.0,143.0,25.0,14.0,3817.0,-4.998,1040.0,12.0,3.070000000000001e-07,-12.0,0.0,0.0,0.0,0.0,0.015,0.029,0.004,Location2|TCP|DL|2,TCP,DL,2,7
Location2,2026-08-03 17:52:13.976340,0,11.0,1.0,18.0,23900000.0,1094.0,12.0,1.0,48000.0,53660.0,0.00793,16.1,-20.2,1.0,11.0,538000.0,160.0,31.0,16.0,4447.0,-4.997,1040.0,10.0,3.03e-07,-16.0,0.0,0.0,0.0,0.0,0.027,0.032,0.004,Location2|TCP|DL|2,TCP,DL,2,8
Location2,2026-08-03 17:52:14.980683,0,11.0,1.0,18.0,26200000.0,1189.0,11.0,0.0,150000.0,59046.0,-0.04107,17.8,-18.9,1.0,12.0,586000.0,155.0,15.0,8.0,3277.0,-4.999,384.0,14.0,3.2400000000000004e-07,-6.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|2,TCP,DL,2,9
Location2,2026-08-03 17:52:15.984580,0,11.0,1.0,18.0,25900000.0,1190.0,10.0,0.0,236000.0,59004.0,0.008926,19.5,-18.1,1.0,16.0,506000.0,118.0,29.0,19.0,2059.0,-4.997,102.0,8.0,3.1700000000000005e-07,-11.0,0.0,0.0,0.0,0.0,0.001,0.03,0.004,Location2|TCP|DL|2,TCP,DL,2,10
Location2,2026-08-03 17:52:16.988035,0,11.0,1.0,13.0,17900000.0,1093.0,100.0,8.0,232000.0,58502.0,-3.994,17.2,-19.0,1.0,13.0,410000.0,127.0,28.0,18.0,2780.0,-4.998,53.0,19.0,3.13e-07,-7.0,0.0,0.0,0.0,0.0,0.006,0.032,0.004,Location2|TCP|DL|2,TCP,DL,2,11
Location2,2026-08-03 17:52:17.991213,0,10.0,1.0,9.0,13000000.0,1125.0,75.0,6.0,279000.0,59037.0,-3.994,23.6,-14.7,1.0,23.0,290000.0,75.0,19.0,20.0,513.0,,0.0,27.0,3.0000000000000004e-07,-6.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|2,TCP,DL,2,12
Location2,2026-08-03 17:52:18.994041,0,10.0,1.0,8.0,11700000.0,1123.0,77.0,6.0,306000.0,59046.0,-3.994,24.9,-12.9,1.0,25.0,301000.0,67.0,10.0,12.0,395.0,-5.0,0.0,49.0,3.0500000000000004e-07,-8.0,0.0,0.0,0.0,0.0,0.001,0.025,0.004,Location2|TCP|DL|2,TCP,DL,2,13
Location2,2026-08-03 17:52:19.996427,0,10.0,1.0,9.0,12600000.0,1124.0,76.0,6.0,314000.0,59046.0,-3.994,21.4,-17.1,1.0,19.0,274000.0,78.0,14.0,15.0,592.0,-4.988,102.0,29.0,3.06e-07,-6.0,0.0,0.0,0.0,0.0,0.001,0.03,0.004,Location2|TCP|DL|2,TCP,DL,2,14
Location2,2026-08-03 17:52:20.998696,0,10.0,1.0,9.0,12600000.0,1123.0,77.0,6.0,289000.0,59046.0,-3.994,20.8,-17.4,1.0,19.0,263000.0,81.0,31.0,27.0,944.0,,0.0,24.0,3.25e-07,-7.0,0.0,0.0,0.0,0.0,0.001,0.095,0.00401,Location2|TCP|DL|2,TCP,DL,2,15
Location2,2026-08-03 17:52:22.000700,0,11.0,1.0,10.0,13600000.0,1124.0,76.0,6.0,371000.0,59037.0,-3.994,23.9,-14.2,1.0,23.0,309000.0,81.0,23.0,22.0,508.0,-4.997,0.0,24.0,3.03e-07,-8.0,0.0,0.0,0.0,0.0,0.001,0.03,0.004,Location2|TCP|DL|2,TCP,DL,2,16
Location2,2026-08-03 17:52:23.002561,0,10.0,1.0,9.0,12500000.0,1125.0,75.0,6.0,487000.0,59046.0,-3.976,25.7,-11.8,1.0,26.0,330000.0,70.0,14.0,16.0,452.0,-5.0,0.0,44.0,3.070000000000001e-07,-6.0,0.0,0.0,0.0,0.0,0.001,0.025,0.004,Location2|TCP|DL|2,TCP,DL,2,17
Location2,2026-08-03 17:52:24.004155,0,9.0,1.0,7.0,10100000.0,1131.0,69.0,5.0,656000.0,59046.0,-3.994,25.3,-12.4,1.0,26.0,279000.0,61.0,10.0,14.0,376.0,-4.997,53.0,50.0,3.06e-07,-5.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,Location2|TCP|DL|2,TCP,DL,2,18
Location2,2026-08-03 17:52:25.005717,0,9.0,1.0,7.0,10000000.0,1120.0,80.0,6.0,885000.0,59046.0,-3.994,25.4,-12.0,1.0,26.0,273000.0,62.0,9.0,12.0,362.0,,0.0,47.0,2.94e-07,-6.0,0.0,0.0,0.0,0.0,0.001,0.032,0.004,Location2|TCP|DL|2,TCP,DL,2,19
Location2,2026-08-03 17:52:36.012791,0,9.0,1.0,7.0,9990000.0,1115.0,85.0,7.0,688000.0,59046.0,-3.994,5.1,-23.9,1.0,5.0,306000.0,167.0,15.0,8.0,4871.0,-4.963,0.0,14.0,2.99e-07,-4.0,0.0,0.0,3.0,0.0,0.001,0.082,0.004,Location2|TCP|DL|3,TCP,DL,3,5
Location2,2026-08-03 17:52:37.012850,0,9.0,1.0,8.0,11200000.0,1107.0,93.0,7.0,787000.0,59046.0,-3.994,5.3,-25.0,1.0,3.0,328000.0,229.0,16.0,6.0,7373.0,-4.985,0.0,8.0,2.9300000000000004e-07,-16.0,0.0,1.0,0.0,0.0,0.001,0.025,0.004,Location2|TCP|DL|3,TCP,DL,3,6
Location2,2026-08-03 17:52:38.012979,0,10.0,1.0,9.0,13100000.0,1123.0,77.0,6.0,1020000.0,59037.0,-3.994,1.6,-25.7,1.0,2.0,404000.0,309.0,16.0,4.0,11265.0,-4.999,745.0,8.0,2.7e-07,-8.0,0.0,0.0,2.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|3,TCP,DL,3,7
Location2,2026-08-03 17:52:39.013046,0,11.0,1.0,11.0,14300000.0,1123.0,77.0,6.0,1370000.0,59046.0,-3.994,3.9,-25.9,1.0,2.0,424000.0,318.0,16.0,4.0,10209.0,-4.997,535.0,11.0,2.9300000000000004e-07,-5.0,0.0,0.0,2.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|3,TCP,DL,3,8
Location2,2026-08-03 17:52:40.013197,0,11.0,1.0,11.0,14400000.0,1125.0,75.0,6.0,1840000.0,59046.0,-3.994,6.3,-25.4,1.0,4.0,403000.0,207.0,19.0,8.0,7559.0,-4.979,198.0,14.0,3.08e-07,-11.0,0.0,1.0,0.0,0.0,0.001,0.087,0.004,Location2|TCP|DL|3,TCP,DL,3,9
Location2,2026-08-03 17:52:41.013348,0,10.0,1.0,10.0,13300000.0,1121.0,79.0,6.0,2330000.0,59046.0,-3.994,4.9,-25.5,1.0,3.0,387000.0,292.0,21.0,6.0,8960.0,-4.976,384.0,7.0,3.61e-07,-14.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|3,TCP,DL,3,10
Location2,2026-08-03 17:52:42.013587,0,9.0,1.0,8.0,10800000.0,1107.0,93.0,7.0,2630000.0,59037.0,-3.994,6.4,-24.5,1.0,3.0,346000.0,188.0,5.0,2.0,6089.0,-4.954,0.0,16.0,3.65e-07,-12.0,0.0,0.0,0.0,0.0,0.001,0.097,0.004,Location2|TCP|DL|3,TCP,DL,3,11
Location2,2026-08-03 17:52:43.013800,0,10.0,1.0,8.0,11500000.0,1119.0,81.0,6.0,3220000.0,59046.0,-3.994,7.9,-23.7,1.0,6.0,304000.0,167.0,18.0,9.0,5268.0,-4.997,74.0,18.0,3.04e-07,-8.0,0.0,0.0,0.0,0.0,0.001,0.087,0.004,Location2|TCP|DL|3,TCP,DL,3,12
Location2,2026-08-03 17:52:44.014035,0,10.0,1.0,9.0,12600000.0,1123.0,77.0,6.0,3440000.0,59046.0,-3.994,23.2,-15.1,1.0,22.0,308000.0,75.0,14.0,15.0,533.0,,0.0,30.0,2.7e-07,-5.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location2|TCP|DL|3,TCP,DL,3,13
Location2,2026-08-03 17:52:45.014244,0,10.0,1.0,9.0,12600000.0,1125.0,75.0,6.0,4000000.0,59046.0,-3.994,25.2,-12.7,1.0,25.0,287000.0,64.0,13.0,16.0,400.0,,0.0,47.0,2.74e-07,-6.0,0.0,0.0,0.0,0.0,0.001,0.025,0.00401,Location2|TCP|DL|3,TCP,DL,3,14
Location2,2026-08-03 17:52:46.014490,0,10.0,1.0,9.0,12600000.0,1122.0,78.0,6.0,4370000.0,59037.0,-3.994,26.2,-10.8,1.0,26.0,378000.0,74.0,5.0,6.0,428.0,-4.972,0.0,43.0,3.1200000000000004e-07,-6.0,0.0,0.0,0.0,0.0,0.001,0.025,0.004,Location2|TCP|DL|3,TCP,DL,3,15
Location2,2026-08-03 17:52:47.014760,0,10.0,1.0,9.0,12600000.0,1120.0,80.0,6.0,5130000.0,59025.0,-3.994,26.4,-9.9,1.0,26.0,303000.0,58.0,5.0,7.0,357.0,-4.999,53.0,50.0,3.3e-07,-6.0,0.0,0.0,0.0,0.0,0.001,0.02,0.00401,Location2|TCP|DL|3,TCP,DL,3,16
Location2,2026-08-03 17:52:48.015068,0,10.0,1.0,9.0,13100000.0,1128.0,72.0,6.0,5540000.0,59046.0,-3.994,22.6,-14.4,1.0,22.0,322000.0,76.0,20.0,20.0,1092.0,-4.989,384.0,35.0,2.97e-07,-15.0,0.0,0.0,0.0,0.0,0.001,0.097,0.00401,Location2|TCP|DL|3,TCP,DL,3,17
Location2,2026-08-03 17:52:49.015290,0,11.0,1.0,12.0,15700000.0,1116.0,84.0,7.0,6120000.0,59046.0,-3.994,21.7,-15.2,1.0,18.0,448000.0,94.0,10.0,9.0,1396.0,-4.998,276.0,32.0,2.75e-07,-11.0,0.0,0.0,0.0,0.0,0.001,0.03,0.004,Location2|TCP|DL|3,TCP,DL,3,18
Location2,2026-08-03 17:52:50.015597,0,10.0,1.0,9.0,13000000.0,1123.0,77.0,6.0,6160000.0,59037.0,-3.994,16.9,-17.8,1.0,17.0,287000.0,91.0,15.0,14.0,1148.0,-4.973,10.0,31.0,2.9300000000000004e-07,-16.0,0.0,0.0,1.0,0.0,0.001,0.025,0.004,Location2|TCP|DL|3,TCP,DL,3,19
Location2,2026-08-03 17:52:51.015897,0,10.0,1.0,9.0,12900000.0,1125.0,75.0,6.0,6100000.0,59046.0,-3.994,24.0,-14.1,1.0,24.0,309000.0,78.0,22.0,22.0,504.0,,0.0,30.0,3.27e-07,-7.0,0.0,0.0,0.0,0.0,0.001,0.03,0.004,Location2|TCP|DL|3,TCP,DL,3,20
Location2,2026-08-03 17:53:08.021984,0,10.0,1.0,9.0,203000.0,282.0,3.0,1.0,58.0,845.0,-3.592,14.7,-23.1,1.0,8.0,10100000.0,798.0,2.0,0.0,37379.0,-4.14,700000.0,0.0,3.1200000000000004e-07,-12.0,0.0,0.0,0.0,0.0,0.012,0.002,0.004,Location2|TCP|UL|1,TCP,UL,1,5
Location2,2026-08-03 17:53:09.022430,0,10.0,1.0,10.0,407000.0,512.0,4.0,0.0,0.0,1411.0,-3.578,12.9,-22.2,1.0,6.0,8340000.0,789.0,11.0,1.0,37204.0,-4.44,700000.0,0.0,3.18e-07,-12.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,Location2|TCP|UL|1,TCP,UL,1,6
Location2,2026-08-03 17:53:10.022906,0,9.0,1.0,6.0,152000.0,283.0,6.0,2.0,58.0,894.0,-3.946,7.5,-24.9,1.0,2.0,2610000.0,785.0,15.0,1.0,37325.0,-4.744,700000.0,0.0,3.15e-07,-12.0,0.0,0.0,0.0,0.0,0.012,0.002,0.004,Location2|TCP|UL|1,TCP,UL,1,7
Location2,2026-08-03 17:53:11.023225,0,11.0,1.0,10.0,212000.0,293.0,15.0,4.0,0.0,802.0,-3.977,10.9,-23.6,1.0,5.0,6050000.0,746.0,54.0,6.0,37235.0,-4.941,700000.0,0.0,3.140000000000001e-07,-21.0,0.0,1.0,0.0,0.0,0.017,0.002,0.00401,Location2|TCP|UL|1,TCP,UL,1,8
Location2,2026-08-03 17:53:12.023665,0,10.0,1.0,8.0,255000.0,380.0,3.0,0.0,3.0,1201.0,-3.972,12.1,-22.5,1.0,6.0,6970000.0,756.0,44.0,5.0,37208.0,-4.964,700000.0,0.0,3.03e-07,-15.0,0.0,0.0,0.0,0.0,0.016,0.002,0.00401,Location2|TCP|UL|1,TCP,UL,1,9
Location2,2026-08-03 17:53:13.024004,0,8.0,1.0,6.0,119000.0,241.0,2.0,0.0,0.0,712.0,-3.978,10.1,-24.5,1.0,3.0,4650000.0,800.0,0.0,0.0,37406.0,-4.164,700000.0,0.0,3.1200000000000004e-07,-12.0,0.0,0.0,0.0,0.0,0.019,0.002,0.004,Location2|TCP|UL|1,TCP,UL,1,10
Location2,2026-08-03 17:53:14.024467,0,9.0,1.0,7.0,99000.0,201.0,1.0,0.0,0.0,520.0,-3.912,9.1,-23.1,1.0,3.0,3720000.0,780.0,20.0,2.0,37362.0,-4.896,700000.0,0.0,3.04e-07,-15.0,0.0,0.0,0.0,0.0,0.019,0.002,0.00401,Location2|TCP|UL|1,TCP,UL,1,11
Location2,2026-08-03 17:53:15.024814,0,9.0,1.0,8.0,139000.0,236.0,3.0,1.0,0.0,718.0,-3.864,10.7,-22.3,1.0,4.0,4760000.0,768.0,32.0,4.0,37290.0,-4.996,700000.0,0.0,3.0000000000000004e-07,-13.0,0.0,0.0,0.0,0.0,0.017,0.002,0.004,Location2|TCP|UL|1,TCP,UL,1,12
Location2,2026-08-03 17:53:16.025284,0,11.0,1.0,11.0,242000.0,311.0,3.0,0.0,0.0,1078.0,-3.88,12.9,-20.3,1.0,7.0,6650000.0,705.0,95.0,11.0,37130.0,-4.996,700000.0,0.0,2.87e-07,-12.0,0.0,0.0,0.0,0.0,0.017,0.002,0.00401,Location2|TCP|UL|1,TCP,UL,1,13
Location2,2026-08-03 17:53:17.025732,0,8.0,1.0,6.0,72900.0,157.0,6.0,3.0,58.0,689.0,,9.7,-21.2,1.0,4.0,3650000.0,718.0,82.0,10.0,37297.0,-5.0,700000.0,0.0,2.91e-07,-12.0,0.0,0.0,0.0,0.0,0.022,0.002,0.00403,Location2|TCP|UL|1,TCP,UL,1,14
Location2,2026-08-03 17:53:18.026088,0,9.0,1.0,7.0,111000.0,211.0,1.0,0.0,58.0,620.0,-3.852,10.3,-21.3,1.0,4.0,3930000.0,740.0,60.0,7.0,37302.0,-4.956,700000.0,0.0,2.6900000000000004e-07,-11.0,0.0,0.0,0.0,0.0,0.025,0.002,0.0040199999999999,Location2|TCP|UL|1,TCP,UL,1,15
