location,ts,rsrp_ovl,ue,rnti,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,ul_olla,bsr,sr_count,ta,last_phr,pusch_invalid_harqs,pusch_invalid_csis,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,max_pdsch_distance,max_pusch_distance,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,avg_sr_to_pusch_delay,dist,rep_key,protocol,direction,rep,sec
Loc2_5m,2026-08-02 15:42:34.006627,0,1.0,0x4611,11.0,1.0,15.0,49700.0,55.0,0.0,0.0,0.0,411.0,-1.017,14.4,-5.5,1.0,18.0,1740000.0,300.0,500.0,62.0,36035.0,-5.0,700000.0,0.0,3.16e-07,-12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.002,0.004,0.004,,,5,Loc2_5m|UDP|UL|3,UDP,UL,3,19
Loc2_5m,2026-08-02 15:42:35.006568,0,1.0,0x4611,10.0,1.0,15.0,52500.0,54.0,1.0,1.0,0.0,444.0,-1.062,14.2,-5.5,1.0,18.0,1680000.0,296.0,504.0,63.0,36030.0,-5.0,700000.0,0.0,3.2400000000000004e-07,-12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.002,0.004,0.004,,,5,Loc2_5m|UDP|UL|3,UDP,UL,3,20
Loc2_5m,2026-08-02 15:42:36.006597,0,1.0,0x4611,10.0,1.0,15.0,51400.0,54.0,0.0,0.0,0.0,422.0,-1.008,14.4,-5.7,1.0,18.0,1750000.0,292.0,508.0,63.0,36022.0,-5.0,700000.0,0.0,3.330000000000001e-07,-11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.002,0.00401,0.004,,,5,Loc2_5m|UDP|UL|3,UDP,UL,3,21
Loc2_5m,2026-08-02 15:42:37.006543,0,1.0,0x4611,11.0,1.0,15.0,34100.0,56.0,1.0,1.0,0.0,267.0,-1.051,15.1,-5.8,1.0,19.0,2150000.0,291.0,509.0,63.0,35997.0,-5.0,700000.0,0.0,3.39e-07,-11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.002,0.00401,0.004,,,5,Loc2_5m|UDP|UL|3,UDP,UL,3,22
Loc3_10m,2026-08-02 15:50:30.006793,0,0.0,0x4601,7.0,1.0,3.0,4450000.0,1156.0,44.0,3.0,482000.0,59046.0,-3.994,26.5,-1.9,1.0,27.0,339000.0,50.0,0.0,0.0,350.0,-1.187,0.0,50.0,3.32e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,5
Loc3_10m,2026-08-02 15:50:31.006831,0,0.0,0x4601,7.0,1.0,3.0,4550000.0,1150.0,50.0,4.0,621000.0,59046.0,-3.994,26.5,-1.8,1.0,27.0,339000.0,50.0,0.0,0.0,350.0,-1.187,0.0,50.0,3.63e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,6
Loc3_10m,2026-08-02 15:50:32.006767,0,0.0,0x4601,8.0,1.0,5.0,7630000.0,1125.0,75.0,6.0,924000.0,59037.0,-3.994,26.3,-1.6,1.0,27.0,339000.0,50.0,1.0,1.0,357.0,-1.286,0.0,50.0,3.6200000000000004e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,7
Loc3_10m,2026-08-02 15:50:33.006758,0,0.0,0x4601,8.0,1.0,5.0,7630000.0,1125.0,75.0,6.0,1260000.0,59046.0,-3.994,26.6,-1.4,1.0,27.0,346000.0,51.0,0.0,0.0,357.0,-1.286,0.0,50.0,3.29e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,8
Loc3_10m,2026-08-02 15:50:34.006703,0,0.0,0x4601,8.0,1.0,5.0,7640000.0,1131.0,69.0,5.0,1660000.0,59046.0,-3.994,26.9,-1.3,1.0,27.0,339000.0,50.0,0.0,0.0,350.0,-1.286,0.0,50.0,3.3e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,9
Loc3_10m,2026-08-02 15:50:35.006774,0,0.0,0x4601,7.0,1.0,3.0,4660000.0,1148.0,52.0,4.0,1950000.0,59046.0,-3.994,26.9,-1.1,1.0,27.0,339000.0,50.0,0.0,0.0,350.0,-1.286,0.0,50.0,3.1200000000000004e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,10
Loc3_10m,2026-08-02 15:50:36.006828,0,0.0,0x4601,7.0,1.0,3.0,4470000.0,1146.0,54.0,4.0,2230000.0,59037.0,-3.994,26.7,-1.5,1.0,27.0,339000.0,50.0,0.0,0.0,350.0,-1.286,0.0,50.0,3.25e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,11
Loc3_10m,2026-08-02 15:50:37.006795,0,0.0,0x4601,7.0,1.0,3.0,4460000.0,1137.0,63.0,5.0,2500000.0,59046.0,-3.994,26.2,-2.5,1.0,27.0,339000.0,50.0,0.0,0.0,350.0,-1.286,0.0,50.0,3.29e-07,-12.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,12
Loc3_10m,2026-08-02 15:50:38.006859,0,0.0,0x4601,8.0,1.0,6.0,8680000.0,1130.0,70.0,5.0,3030000.0,59046.0,-3.994,26.4,-2.0,1.0,27.0,373000.0,55.0,0.0,0.0,385.0,-1.286,0.0,50.0,3.260000000000001e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,13
Loc3_10m,2026-08-02 15:50:39.006748,0,0.0,0x4601,8.0,1.0,5.0,7530000.0,1138.0,62.0,5.0,3500000.0,59046.0,-3.994,26.2,-2.4,1.0,27.0,339000.0,50.0,0.0,0.0,350.0,-1.286,0.0,50.0,3.2400000000000004e-07,-11.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,14
Loc3_10m,2026-08-02 15:50:40.006783,0,0.0,0x4601,7.0,1.0,3.0,4460000.0,1147.0,53.0,4.0,3780000.0,59037.0,-3.994,26.3,-2.4,1.0,27.0,339000.0,50.0,0.0,0.0,350.0,-1.286,0.0,50.0,3.140000000000001e-07,-12.0,0.0,0.0,3.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,15
Loc3_10m,2026-08-02 15:50:41.006897,0,0.0,0x4601,7.0,1.0,3.0,5370000.0,1148.0,52.0,4.0,4100000.0,59046.0,-3.993,26.3,-2.3,1.0,27.0,339000.0,50.0,0.0,0.0,350.0,-1.286,0.0,50.0,3.210000000000001e-07,-11.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00396,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,16
Loc3_10m,2026-08-02 15:50:42.006769,0,0.0,0x4601,6.0,1.0,2.0,2900000.0,1191.0,9.0,0.0,4290000.0,59046.0,-3.217,23.0,-2.9,1.0,26.0,327000.0,49.0,7.0,12.0,478.0,-1.879,0.0,49.0,3.3e-07,-12.0,0.0,0.0,0.0,0.0,0.0,0.001,0.022,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,17
Loc3_10m,2026-08-02 15:50:43.006824,0,0.0,0x4601,6.0,1.0,2.0,3520000.0,1182.0,18.0,1.0,4470000.0,59046.0,-3.967,26.2,-2.4,1.0,27.0,339000.0,50.0,1.0,1.0,357.0,-1.978,0.0,50.0,3.13e-07,-11.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,18
Loc3_10m,2026-08-02 15:50:44.006762,0,0.0,0x4601,7.0,1.0,3.0,4480000.0,1149.0,51.0,4.0,4560000.0,59037.0,-3.994,26.2,-2.4,1.0,27.0,339000.0,50.0,0.0,0.0,350.0,-1.978,0.0,50.0,3.2e-07,-12.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,19
Loc3_10m,2026-08-02 15:50:45.006814,0,0.0,0x4601,7.0,1.0,3.0,4480000.0,1150.0,50.0,4.0,4660000.0,59046.0,-3.994,26.3,-2.4,1.0,27.0,339000.0,50.0,0.0,0.0,350.0,-1.978,0.0,50.0,3.570000000000001e-07,-11.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|1,TCP,DL,1,20
Loc3_10m,2026-08-02 15:51:13.006769,0,0.0,0x4601,7.0,1.0,3.0,4490000.0,1157.0,43.0,3.0,551000.0,59046.0,-3.994,25.9,-2.5,1.0,26.0,242000.0,50.0,0.0,0.0,256.0,-4.832,0.0,50.0,3.15e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,5
Loc3_10m,2026-08-02 15:51:14.006819,0,0.0,0x4601,7.0,1.0,3.0,4500000.0,1168.0,32.0,2.0,701000.0,59046.0,-3.994,26.0,-2.5,1.0,26.0,260000.0,51.0,0.0,0.0,274.0,-4.791,0.0,50.0,3.18e-07,-8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,6
Loc3_10m,2026-08-02 15:51:15.006861,0,0.0,0x4601,7.0,1.0,3.0,4510000.0,1171.0,29.0,2.0,926000.0,59046.0,-3.994,25.9,-2.7,1.0,26.0,260000.0,51.0,0.0,0.0,274.0,-4.749,0.0,50.0,3.28e-07,-11.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,7
Loc3_10m,2026-08-02 15:51:16.006768,0,0.0,0x4601,7.0,1.0,3.0,4480000.0,1151.0,49.0,4.0,1180000.0,59037.0,-3.994,25.9,-2.5,1.0,26.0,242000.0,50.0,0.0,0.0,256.0,-4.703,0.0,50.0,3.1e-07,-8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,8
Loc3_10m,2026-08-02 15:51:17.006879,0,0.0,0x4601,7.0,1.0,3.0,4460000.0,1137.0,63.0,5.0,1460000.0,59046.0,-3.976,25.9,-2.7,1.0,26.0,243000.0,50.0,0.0,0.0,258.0,-4.657,0.0,50.0,3.11e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,9
Loc3_10m,2026-08-02 15:51:18.006745,0,0.0,0x4601,7.0,1.0,3.0,4470000.0,1144.0,56.0,4.0,1740000.0,59046.0,-3.994,26.0,-2.6,1.0,26.0,259000.0,50.0,0.0,0.0,272.0,-4.618,0.0,50.0,3.2e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,10
Loc3_10m,2026-08-02 15:51:19.006832,0,0.0,0x4601,7.0,1.0,3.0,4470000.0,1146.0,54.0,4.0,2010000.0,59046.0,-3.994,25.9,-2.7,1.0,26.0,254000.0,52.0,1.0,1.0,275.0,-4.67,0.0,50.0,3.28e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00396,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,11
Loc3_10m,2026-08-02 15:51:20.006873,0,0.0,0x4601,7.0,1.0,3.0,4480000.0,1153.0,47.0,3.0,2290000.0,59037.0,-3.994,25.0,-2.7,1.0,26.0,243000.0,50.0,6.0,10.0,292.0,-4.998,0.0,50.0,3.34e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00396,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,12
Loc3_10m,2026-08-02 15:51:21.006794,0,0.0,0x4601,7.0,1.0,3.0,4480000.0,1150.0,50.0,4.0,2570000.0,59046.0,-3.994,25.7,-2.7,1.0,26.0,233000.0,50.0,0.0,0.0,250.0,-4.948,0.0,50.0,3.46e-07,-8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,13
Loc3_10m,2026-08-02 15:51:22.006856,0,0.0,0x4601,7.0,1.0,3.0,4480000.0,1151.0,49.0,4.0,2840000.0,59046.0,-3.994,26.0,-2.4,1.0,26.0,240000.0,50.0,0.0,0.0,254.0,-4.9,0.0,50.0,3.2e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,14
Loc3_10m,2026-08-02 15:51:23.006783,0,0.0,0x4601,6.0,1.0,2.0,2960000.0,1192.0,8.0,0.0,3020000.0,59046.0,-3.259,24.4,-2.8,1.0,26.0,240000.0,50.0,3.0,5.0,273.0,-4.971,0.0,50.0,3.27e-07,-8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00396,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,15
Loc3_10m,2026-08-02 15:51:24.006832,0,0.0,0x4601,6.0,1.0,2.0,3150000.0,1192.0,8.0,0.0,3210000.0,59037.0,-3.009,24.6,-2.6,1.0,26.0,243000.0,50.0,3.0,5.0,273.0,-4.988,0.0,50.0,3.310000000000001e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,16
Loc3_10m,2026-08-02 15:51:25.006766,0,0.0,0x4601,6.0,1.0,2.0,3190000.0,1189.0,11.0,0.0,3410000.0,59046.0,-3.059,25.9,-2.6,1.0,26.0,240000.0,50.0,0.0,0.0,256.0,-4.941,0.0,50.0,3.3600000000000004e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.00401,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,17
Loc3_10m,2026-08-02 15:51:26.006832,0,0.0,0x4601,7.0,1.0,3.0,4430000.0,1173.0,27.0,2.0,3670000.0,59046.0,-3.994,26.0,-2.5,1.0,26.0,247000.0,51.0,1.0,1.0,269.0,-4.976,0.0,50.0,3.34e-07,-11.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,18
Loc3_10m,2026-08-02 15:51:27.006875,0,0.0,0x4601,7.0,1.0,3.0,4500000.0,1168.0,32.0,2.0,3950000.0,59046.0,-3.994,25.4,-2.8,1.0,26.0,235000.0,50.0,1.0,1.0,257.0,-4.985,0.0,50.0,3.2400000000000004e-07,-8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,19
Loc3_10m,2026-08-02 15:51:28.006817,0,0.0,0x4601,7.0,1.0,2.0,3980000.0,1168.0,32.0,2.0,4200000.0,59037.0,-3.784,26.1,-2.2,1.0,26.0,249000.0,50.0,0.0,0.0,264.0,-4.941,0.0,50.0,3.3e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|2,TCP,DL,2,20
Loc3_10m,2026-08-02 15:51:57.006821,0,0.0,0x4601,8.0,1.0,5.0,7690000.0,1152.0,48.0,4.0,598000.0,59046.0,-3.994,26.7,-1.4,1.0,27.0,361000.0,58.0,0.0,0.0,374.0,-4.717,0.0,50.0,3.11e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00396,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,5
Loc3_10m,2026-08-02 15:51:58.006883,0,0.0,0x4601,8.0,1.0,5.0,7690000.0,1150.0,50.0,4.0,790000.0,59046.0,-3.994,26.7,-1.5,1.0,27.0,350000.0,55.0,0.0,0.0,362.0,-4.706,0.0,50.0,3.25e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00396,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,6
Loc3_10m,2026-08-02 15:51:59.006793,0,0.0,0x4601,8.0,1.0,5.0,7170000.0,1150.0,50.0,4.0,1070000.0,59046.0,-3.952,26.7,-1.3,1.0,27.0,328000.0,55.0,4.0,6.0,365.0,-4.994,0.0,49.0,3.27e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,7
Loc3_10m,2026-08-02 15:52:00.006875,0,0.0,0x4601,7.0,1.0,3.0,4500000.0,1166.0,34.0,2.0,1320000.0,59037.0,-3.973,26.7,-1.1,1.0,26.0,284000.0,50.0,2.0,3.0,310.0,-4.988,0.0,50.0,3.3600000000000004e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,8
Loc3_10m,2026-08-02 15:52:01.006902,0,0.0,0x4601,7.0,1.0,3.0,4510000.0,1172.0,28.0,2.0,1600000.0,59046.0,-3.994,26.7,-1.2,1.0,27.0,288000.0,50.0,0.0,0.0,300.0,-4.964,0.0,50.0,3.380000000000001e-07,-7.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,9
Loc3_10m,2026-08-02 15:52:02.006853,0,0.0,0x4601,7.0,1.0,3.0,4500000.0,1168.0,32.0,2.0,1870000.0,59046.0,-3.973,26.8,-1.2,1.0,27.0,294000.0,50.0,2.0,3.0,316.0,-4.991,0.0,50.0,3.16e-07,-7.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,10
Loc3_10m,2026-08-02 15:52:03.006853,0,0.0,0x4601,6.0,1.0,2.0,3090000.0,1188.0,12.0,1.0,2070000.0,59046.0,-3.322,26.2,-1.2,1.0,26.0,286000.0,50.0,1.0,1.0,303.0,-4.998,0.0,50.0,3.22e-07,-8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00396,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,11
Loc3_10m,2026-08-02 15:52:04.006771,0,0.0,0x4601,6.0,1.0,2.0,3380000.0,1193.0,7.0,0.0,2280000.0,59037.0,-2.966,23.4,-1.4,1.0,26.0,279000.0,51.0,12.0,19.0,419.0,-5.0,0.0,49.0,3.28e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.025,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,12
Loc3_10m,2026-08-02 15:52:05.006863,0,0.0,0x4601,5.0,1.0,2.0,2920000.0,1189.0,11.0,0.0,2450000.0,59046.0,-3.016,26.2,-1.2,1.0,26.0,282000.0,50.0,3.0,5.0,309.0,-4.992,0.0,50.0,3.41e-07,-8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,13
Loc3_10m,2026-08-02 15:52:06.006930,0,0.0,0x4601,6.0,1.0,2.0,3920000.0,1184.0,16.0,1.0,2680000.0,59046.0,-3.566,26.6,-1.2,1.0,26.0,285000.0,51.0,0.0,0.0,298.0,-4.963,0.0,50.0,3.29e-07,-8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,14
Loc3_10m,2026-08-02 15:52:07.006840,0,0.0,0x4601,7.0,1.0,3.0,4490000.0,1162.0,38.0,3.0,2960000.0,59046.0,-3.952,26.6,-1.3,1.0,27.0,290000.0,50.0,0.0,0.0,302.0,-4.938,0.0,50.0,3.47e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.00401,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,15
Loc3_10m,2026-08-02 15:52:08.006864,0,0.0,0x4601,7.0,1.0,3.0,4520000.0,1181.0,19.0,1.0,3240000.0,59037.0,-3.973,26.7,-1.3,1.0,27.0,292000.0,50.0,0.0,0.0,304.0,-4.916,0.0,50.0,3.37e-07,-7.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,16
Loc3_10m,2026-08-02 15:52:09.006807,0,0.0,0x4601,7.0,1.0,3.0,4520000.0,1179.0,21.0,1.0,3520000.0,59046.0,-3.905,26.7,-1.3,1.0,27.0,292000.0,50.0,0.0,0.0,304.0,-4.893,0.0,50.0,3.32e-07,-7.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,17
Loc3_10m,2026-08-02 15:52:10.006863,0,0.0,0x4601,7.0,1.0,3.0,4530000.0,1192.0,8.0,0.0,3790000.0,59046.0,-3.655,26.6,-1.2,1.0,27.0,297000.0,51.0,0.0,0.0,309.0,-4.868,0.0,50.0,3.430000000000001e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,18
Loc3_10m,2026-08-02 15:52:11.006904,0,0.0,0x4601,7.0,1.0,4.0,5950000.0,1196.0,4.0,0.0,4150000.000000001,59046.0,-3.005,26.6,-1.2,1.0,27.0,299000.0,51.0,0.0,0.0,311.0,-4.846,0.0,50.0,3.56e-07,-7.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,19
Loc3_10m,2026-08-02 15:52:12.006853,0,0.0,0x4601,7.0,1.0,4.0,6270000.0,1180.0,20.0,1.0,4540000.0,59037.0,-3.955,26.6,-1.3,1.0,27.0,312000.0,52.0,0.0,0.0,331.0,-4.825,20.0,50.0,3.42e-07,-7.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|TCP|DL|3,TCP,DL,3,20
Loc3_10m,2026-08-02 15:52:39.006921,0,0.0,0x4601,9.0,1.0,9.0,328000.0,391.0,2.0,0.0,58.0,1241.0,-2.664,17.9,-9.8,1.0,12.0,15200000.0,793.0,7.0,0.0,37290.0,-4.487,700000.0,0.0,3.23e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,5
Loc3_10m,2026-08-02 15:52:40.006937,0,0.0,0x4601,10.0,1.0,11.0,263000.0,314.0,2.0,0.0,244.0,895.0,-2.487,18.1,-9.8,1.0,12.0,15500000.0,791.0,9.0,1.0,37312.0,-4.587,700000.0,0.0,3.06e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,6
Loc3_10m,2026-08-02 15:52:41.006896,0,0.0,0x4601,10.0,1.0,12.0,416000.0,461.0,2.0,0.0,0.0,1274.0,-2.292,17.8,-9.8,1.0,12.0,15100000.0,794.0,6.0,0.0,37252.0,-4.387,700000.0,0.0,3.06e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,7
Loc3_10m,2026-08-02 15:52:42.006942,0,0.0,0x4601,10.0,1.0,12.0,365000.0,406.0,4.0,0.0,0.0,1150.0,-2.342,17.8,-9.9,1.0,12.0,15000000.0,790.0,10.0,1.0,37277.0,-4.587,700000.0,0.0,3.140000000000001e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,8
Loc3_10m,2026-08-02 15:52:43.006865,0,0.0,0x4601,10.0,1.0,12.0,267000.0,336.0,7.0,2.0,0.0,935.0,-2.642,18.1,-9.9,1.0,12.0,15800000.0,794.0,6.0,0.0,37314.0,-4.387,700000.0,0.0,3.210000000000001e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,9
Loc3_10m,2026-08-02 15:52:44.006889,0,0.0,0x4601,10.0,1.0,10.0,174000.0,280.0,9.0,3.0,0.0,849.0,-3.281,18.2,-9.9,1.0,12.0,15100000.0,773.0,27.0,3.0,37338.0,-4.805,700000.0,0.0,3.27e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,10
Loc3_10m,2026-08-02 15:52:45.006935,0,0.0,0x4601,10.0,1.0,10.0,171000.0,289.0,2.0,0.0,0.0,797.0,-3.229,18.4,-9.9,1.0,13.0,15800000.0,794.0,6.0,0.0,37341.0,-4.605,700000.0,0.0,3.03e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,11
Loc3_10m,2026-08-02 15:52:46.006893,0,0.0,0x4601,8.0,1.0,6.0,116000.0,225.0,74.0,24.0,0.0,1417.0,-3.99,14.4,-10.8,1.0,11.0,10800000.0,603.0,197.0,24.0,37021.0,-4.995,700000.0,0.0,2.9300000000000004e-07,-18.0,0.0,3.0,1.0,0.0,0.0,0.017,0.002,0.00405,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,12
Loc3_10m,2026-08-02 15:52:47.006921,0,0.0,0x4601,9.0,1.0,6.0,139000.0,289.0,17.0,5.0,0.0,1064.0,-3.918,17.9,-10.2,1.0,12.0,14900000.0,773.0,27.0,3.0,37336.0,-4.911,700000.0,0.0,2.65e-07,-15.0,0.0,1.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,13
Loc3_10m,2026-08-02 15:52:48.006845,0,0.0,0x4601,7.0,1.0,3.0,109000.0,277.0,0.0,0.0,0.0,1723.0,-3.696,18.1,-10.0,1.0,12.0,15000000.0,782.0,18.0,2.0,37342.0,-4.977,700000.0,0.0,2.62e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,14
